user_id,recommended_movies
1658,"649,1236,771,3410,2503,3233,2289,2444,568,572"
1659,"380,780,356,1197,1210,1101,1291,1198,1240,2000"
1660,"668,3245,2503,53,1104,1207,2959,326,670,2357"
1661,"1207,2503,3089,1193,1423,923,53,2731,1300,214"
1662,"3307,1172,898,1230,838,608,1193,1244,1197,3739"
1663,"1193,2329,2197,668,2503,953,1203,954,3468,3469"
1664,"3307,3429,2804,3851,3897,2324,2997,3410,905,3022"
1665,"480,1253,1198,1375,2407,2641,1036,1301,1387,329"
1666,"1193,3245,2804,1276,53,2503,2197,1207,1423,953"
1667,"2905,1218,593,2571,2353,589,3265,2762,318,3147"
1668,"953,1207,1193,3469,668,2503,670,3092,2357,3468"
1669,"3307,649,1002,1172,2324,3233,1276,3022,2804,1211"
1670,"1236,3083,2804,2324,1276,3548,232,909,106,3307"
1671,"1734,3307,2360,2503,1423,3090,1941,53,2731,669"
1672,"2905,2019,1210,1200,3578,1233,1222,527,1197,1287"
1673,"1077,1215,1527,29,2571,3793,671,1301,2528,1274"
1674,"2324,905,2804,3451,3897,1968,947,3022,2918,909"
1675,"2905,741,1206,1218,745,29,1921,2692,527,1204"
1676,"2324,3897,905,2905,955,3022,1136,951,2937,3421"
1677,"2324,2352,2804,3363,1276,3451,2858,318,1784,3147"
1678,"649,1236,568,1223,1136,2788,2905,908,2804,1214"
1679,"1136,2324,1236,2571,1197,745,2804,1449,2918,1214"
1680,"53,2360,1276,909,3410,3307,3317,3897,1734,2352"
1681,"2858,318,2324,649,2804,1276,3897,2905,2571,2959"
1682,"2019,1214,668,3089,2664,923,3307,1253,670,669"
1683,"2352,345,3451,1784,3504,3363,3897,909,3408,1271"
1684,"649,3022,1276,1136,2324,3410,2937,955,947,909"
1685,"53,649,3090,2360,1423,3410,1900,669,3245,2609"
1686,"2503,3307,53,953,3363,318,106,669,2609,649"
1687,"905,3022,1235,3189,598,1537,2937,2073,1937,955"
1688,"1243,1136,1279,3022,1236,1273,1394,2858,1197,3070"
1689,"2905,1197,1917,1036,1215,1218,457,3578,3000,2019"
1690,"2804,2324,909,3363,3451,1276,1172,3307,3410,2444"
1691,"2324,3022,2238,2019,3410,1172,3083,909,670,905"
1692,"1193,668,1423,3089,2351,1104,53,2731,2360,326"
1693,"1207,3307,1193,2503,1104,3092,1236,954,53,1243"
1694,"2905,3307,1276,3022,3410,1236,2791,1002,1449,649"
1695,"2905,745,2924,1175,1148,3022,3658,2010,1233,3429"
1696,"3578,2019,2329,2324,527,670,2905,668,53,3245"
1697,"3916,2324,3408,1968,2503,864,2310,53,649,3591"
1698,"2503,2731,1193,53,2132,1900,2360,1236,1104,1276"
1699,"3307,1276,909,3504,3410,3083,2503,670,2324,649"
1700,"1236,2997,649,1276,2791,1449,3814,3022,1963,176"
1701,"2609,668,53,1203,1900,3092,3469,670,669,1423"
1702,"649,1236,2324,3067,771,1279,598,2918,1002,3851"
1703,"1196,29,2905,3793,1215,2275,1240,1374,750,32"
1704,"1136,1197,2858,649,2918,3851,3897,1236,449,2997"
1705,"3307,3897,2804,1923,2324,1136,649,1236,916,1172"
1706,"3022,3307,1449,2937,1236,909,2791,2918,101,927"
1707,"53,668,1193,1423,1207,2959,326,923,3245,1237"
1708,"2324,1136,2804,649,1276,1236,1963,1449,2937,1273"
1709,"905,96,2973,171,1235,1446,3306,2706,348,1292"
1710,"2997,3317,2289,2324,1276,649,1193,318,3307,3129"
1711,"1273,2360,668,2503,2351,3089,649,1237,306,232"
1712,"2324,3098,2197,2503,3552,1871,1236,649,1172,53"
1713,"1036,3147,457,110,3578,2571,2762,2000,1610,1240"
1714,"2324,3022,2804,1236,3307,649,1136,1449,3083,3897"
1715,"909,1276,2858,2324,106,3307,2019,2329,3410,3083"
1716,"1207,2324,953,1172,954,2197,1246,2804,3095,2357"
1717,"2804,2351,2360,668,97,909,2503,106,1362,1273"
1718,"858,1221,1945,1953,1234,3783,910,3735,3362,2917"
1719,"598,3233,2795,3363,2918,649,1259,2804,1871,3897"
1720,"318,53,593,3245,1207,953,1203,2503,2019,923"
1721,"905,3022,1446,3629,1948,1235,1281,3072,2973,1136"
1722,"841,2488,3832,1974,1349,512,2633,3875,775,1241"
1723,"3793,1306,1580,3300,3658,2905,1253,2010,1573,29"
1724,"2197,1193,953,3245,1207,3307,53,2329,2609,3092"
1725,"2905,2019,260,750,1210,1240,1580,2916,1215,1233"
1726,"1206,750,1199,1788,111,924,1921,1832,288,2010"
1727,"1537,2937,2997,947,649,1002,3306,3897,909,2905"
1728,"596,3034,1148,2099,1023,1029,1223,2139,3429,919"
1729,"2858,2804,3307,1276,3410,1236,345,909,2503,1734"
1730,"53,318,2804,1236,649,1423,3897,2503,1968,2324"
1731,"2804,3038,2858,3307,1236,2503,668,670,2959,649"
1732,"2804,649,1236,3038,3245,2501,2324,953,1423,668"
1733,"3245,668,2503,649,3089,53,1300,1237,3307,1423"
1734,"53,3245,668,2503,1193,669,3089,2357,1237,1423"
1735,"1136,104,2301,2788,3552,101,69,449,3421,1257"
1736,"2324,318,1243,3897,3578,2019,2858,260,2905,1236"
1737,"260,3578,1214,3793,2905,1291,3753,2019,1218,1270"
1738,"3410,649,2324,53,1243,1193,3897,1276,2804,3317"
1739,"213,3245,2197,953,1207,1949,1096,53,1276,1172"
1740,"1237,2503,3416,1161,3089,1423,669,2132,326,3949"
1741,"953,1423,53,1131,2336,2858,1172,2313,2197,2609"
1742,"318,1278,1214,1219,2858,326,1233,1196,1225,953"
1743,"2019,3307,2203,1276,858,1221,3030,2804,1953,3022"
1744,"3363,2858,2324,953,1060,2503,649,3897,1207,909"
1745,"2197,3245,53,318,2609,908,2019,2503,3147,593"
1746,"1175,1301,1077,718,1372,2594,671,2578,3659,3658"
1747,"557,669,2503,2624,53,1423,3245,668,326,1117"
1748,"2503,953,2804,53,670,3089,3245,3091,1949,3147"
1749,"668,2503,670,3415,1117,2512,334,53,669,3289"
1750,"1207,1545,668,824,3307,1949,2503,973,2324,1236"
1751,"2804,1197,649,2324,2028,1196,2571,1242,1210,356"
1752,"649,53,2503,1236,1193,1423,3038,3245,1131,1276"
1753,"2019,2858,2503,2905,3578,1953,1036,2804,668,1361"
1754,"1273,1236,1276,2858,1243,1734,3307,3200,2503,1136"
1755,"1172,1243,3307,1236,3022,909,3451,1244,3410,1276"
1756,"1610,457,1036,2353,1674,1101,933,2501,3147,2125"
1757,"933,912,3307,908,745,902,2594,2019,924,1211"
1758,"53,2351,2503,1354,1423,668,3307,306,3949,318"
1759,"2918,1136,3851,1002,1238,598,649,955,2423,3022"
1760,"916,3739,3307,1172,838,2935,2396,497,17,892"
1761,"1375,3175,329,1373,2091,2275,3793,504,2038,2046"
1762,"2019,2905,858,1233,1242,1221,593,1218,3405,318"
1763,"3022,1002,905,1537,1136,1446,1830,598,3233,1197"
1764,"2905,3275,3578,1866,598,3617,2000,2880,1608,1218"
1765,"2324,593,1214,2804,678,1240,53,3578,1200,2019"
1766,"2804,649,864,2324,1236,568,1276,3363,318,3022"
1767,"2804,1276,668,670,3022,909,649,2019,3307,923"
1768,"1237,923,2731,306,307,1300,668,1176,2360,978"
1769,"1276,923,1193,2324,2804,3307,318,909,106,1228"
1770,"2858,2324,1136,1276,1235,905,1537,3022,3451,1449"
1771,"589,1253,750,1206,1199,2916,1270,1374,32,2662"
1772,"318,1193,1207,923,1104,1225,1704,1231,954,2329"
1773,"2329,1193,668,2503,3198,2959,2197,3468,2931,3469"
1774,"2571,3793,2905,1240,3175,260,1197,1270,1196,1376"
1775,"2503,670,53,2019,669,2329,3089,668,3245,3222"
1776,"649,2324,1236,2858,3814,1963,2804,2788,1002,1077"
1777,"2503,1423,1237,3089,2931,53,2351,668,670,1952"
1778,"2324,2804,649,3897,1172,1276,3363,3147,593,1197"
1779,"2395,1243,1136,3022,1394,3481,3819,1197,1449,1281"
1780,"3245,2503,670,53,668,2501,649,572,2609,2197"
1781,"841,2648,1258,2644,2654,1348,1340,3727,1387,2645"
1782,"1276,3083,1236,2324,649,2804,3307,3410,3022,905"
1783,"2858,1276,909,2289,3307,2804,1193,2324,669,3067"
1784,"1240,1374,260,1214,2010,1196,1253,1376,1301,3471"
1785,"2858,2324,2997,3317,1196,1197,1243,2289,858,1136"
1786,"1276,909,2324,1193,2804,318,1207,649,923,3504"
1787,"2324,3022,2918,2804,905,3233,1537,1136,3897,3232"
1788,"2360,307,306,53,2351,2931,1423,2503,2932,1900"
1789,"649,2324,3897,1276,3410,2804,3307,2289,1243,1236"
1790,"3421,3617,3752,344,449,2683,2301,70,3146,2378"
1791,"670,668,53,2360,3095,1423,1193,2925,326,2351"
1792,"1226,1172,2935,3097,3307,2843,3536,916,1197,1307"
1793,"2324,2858,1193,1276,953,3897,1207,909,2019,1172"
1794,"1287,2804,953,1242,2324,3552,2905,1276,3578,1207"
1795,"905,2937,3022,1236,1002,2804,2997,2324,1136,1963"
1796,"1276,3307,649,1236,909,3200,232,2804,668,3067"
1797,"668,2351,670,2804,1104,3089,1941,2503,3245,106"
1798,"3022,1276,3083,2324,905,649,3897,909,3410,3307"
1799,"1423,668,2503,2360,306,1237,3416,926,3949,670"
1800,"2019,1276,1221,1136,2542,2905,2804,1394,318,593"
1801,"318,2324,668,1276,3245,2804,53,1236,2019,1207"
1802,"953,670,53,2931,2324,2329,3468,1207,954,1276"
1803,"1036,2905,1198,1240,1196,1214,858,1218,260,1291"
1804,"1287,318,1242,110,1954,1097,1270,858,3668,2905"
1805,"1243,1136,1276,3022,1279,2289,1273,3307,2238,1236"
1806,"2804,1197,2019,838,649,1172,1236,1276,3451,3363"
1807,"2858,2324,318,3578,2019,2905,3897,1218,2706,1193"
1808,"745,2503,1223,3429,53,669,1900,3245,1203,908"
1809,"2324,2804,1276,909,1136,318,1236,1734,3897,3022"
1810,"904,950,800,1269,3801,578,2208,1252,1950,123"
1811,"3307,649,1276,2804,2324,3083,3363,1236,3897,3410"
1812,"1273,3410,1046,649,2596,568,3504,232,1211,668"
1813,"1172,3307,916,898,1230,3897,1244,3022,2324,2396"
1814,"1240,260,1196,1253,750,1214,1200,1199,2010,29"
1815,"750,32,1210,1077,1374,1253,1240,29,1921,1214"
1816,"1214,2160,3499,1278,2905,1333,2488,1994,2118,1339"
1817,"1200,2019,1253,1199,2905,1175,2594,1233,1215,29"
1818,"2905,3114,1197,3470,2019,318,919,3000,2324,745"
1819,"2660,1253,2664,2662,940,912,1954,1287,2028,593"
1820,"2795,1198,2571,1287,2324,1954,1136,2937,3035,909"
1821,"2959,53,2360,3949,668,1423,2503,1300,2624,2931"
1822,"3504,2352,909,905,3451,345,3897,232,1235,1784"
1823,"3739,838,1172,497,3307,1188,916,898,936,2935"
1824,"318,953,1207,3469,954,3148,2197,2329,1225,1949"
1825,"213,1423,2324,1900,53,2357,2931,669,668,2609"
1826,"1240,1199,3793,2010,2660,1215,1653,2578,480,3658"
1827,"2959,1423,593,3317,3006,2624,1834,3089,53,1358"
1828,"2324,668,3897,1276,53,2804,669,2609,2503,1237"
1829,"2503,669,3245,670,908,318,2351,53,1104,572"
1830,"2905,2571,1198,1214,1200,1218,1610,1374,1127,2019"
1831,"2804,1276,2324,318,3307,3897,1236,3410,909,3317"
1832,"318,2197,2329,1193,2503,2609,1207,1246,53,1704"
1833,"1193,1207,2503,668,2804,1276,3897,53,858,1203"
1834,"745,1907,457,2905,1148,1197,1610,1036,3147,2571"
1835,"1276,3504,909,3897,3067,2289,232,1243,1244,3451"
1836,"1276,909,649,3410,923,326,3089,3067,2352,1273"
1837,"53,1423,953,1104,326,669,3468,3307,923,2360"
1838,"593,908,457,1610,3147,1953,318,2762,1036,53"
1839,"1036,1218,1200,1214,1240,858,2019,1953,1196,2905"
1840,"2571,1200,1240,1196,1215,750,541,589,741,3793"
1841,"1193,1276,53,2238,3451,858,909,2804,3504,953"
1842,"1276,909,3307,3504,2804,1207,1228,53,1423,670"
1843,"1276,909,1207,2858,3307,2238,2289,106,1104,3089"
1844,"1243,1276,2858,2324,1279,1136,3083,2804,1273,2997"
1845,"1273,2503,2731,668,1900,3089,1237,3067,669,1279"
1846,"2804,1276,858,1207,2324,53,3022,2019,3307,923"
1847,"2908,3089,2351,1300,3415,1228,1237,923,1952,1251"
1848,"318,2324,1423,3897,53,649,2804,2959,668,1193"
1849,"2905,1036,1200,1218,2762,1240,1196,3578,1214,1198"
1850,"1148,745,720,3429,1223,3615,3793,2078,1198,2905"
1851,"1193,2931,2329,2019,3245,670,668,2503,2197,53"
1852,"1077,29,1301,3471,1253,1175,2594,1240,1921,1965"
1853,"3022,1136,2937,1963,951,1235,3629,2936,3814,3306"
1854,"2324,1276,1207,3092,2503,670,953,909,1193,668"
1855,"858,2019,1221,2905,1233,1953,1198,1222,969,1242"
1856,"2288,1356,2010,1077,3658,29,2533,504,2578,1917"
1857,"2687,595,2080,2905,2078,2081,2018,2085,3034,2139"
1858,"3159,3034,2905,745,3429,2324,1223,1968,318,1148"
1859,"2959,318,1193,2503,53,649,2324,1276,668,3245"
1860,"2019,2905,1272,3062,2000,3363,3654,3469,940,3091"
1861,"3307,2804,2019,1207,2503,1172,649,912,3410,2324"
1862,"3022,951,905,1002,1136,2937,2791,2997,1934,1079"
1863,"1423,53,670,318,326,2804,2289,2324,1207,1228"
1864,"2858,1273,1449,1236,2324,1279,649,3410,2289,3543"
1865,"3307,1172,2804,3451,2503,3410,1276,649,3363,232"
1866,"1236,3421,598,3022,3814,649,2937,3897,1276,1963"
1867,"2858,2324,3410,2609,345,2997,3787,53,2931,3949"
1868,"3030,2905,3607,3871,3467,1197,599,1209,1262,3311"
1869,"318,3897,1900,3245,2503,669,1423,2329,2609,2493"
1870,"1101,2905,457,1198,3578,380,2028,2406,539,733"
1871,"2395,649,1276,21,3410,2905,2599,2924,2804,2289"
1872,"928,3634,933,965,3849,2208,904,678,2183,1212"
1873,"2905,1197,457,2019,649,2324,1479,2058,214,1117"
1874,"318,53,2503,2959,3245,669,678,2609,1213,2931"
1875,"3307,1172,1226,937,936,1276,3022,2804,1571,1211"
1876,"2324,2804,3897,1276,3451,318,649,909,3363,1236"
1877,"923,318,3089,2324,669,3789,535,1237,1095,2731"
1878,"110,3578,1196,1240,1923,1210,593,3147,1917,1218"
1879,"2324,2019,53,908,2858,678,2745,2905,669,3897"
1880,"3307,670,2503,649,923,3897,53,3410,668,1236"
1881,"2706,3851,598,298,905,1937,3925,3622,2937,2423"
1882,"1214,1374,1200,2503,1236,649,3022,2937,3868,2662"
1883,"3307,649,53,2248,2503,1046,1236,2858,326,1193"
1884,"53,2503,669,668,3245,2351,1228,1237,3090,326"
1885,"1148,745,2355,2078,3429,1029,1223,2761,588,1023"
1886,"1196,2571,1200,1215,1240,260,1210,1214,2028,1198"
1887,"908,2762,2019,457,1264,628,678,2819,1253,1358"
1888,"260,1196,2905,2571,1198,1301,3175,589,3793,1580"
1889,"1276,3245,1236,53,649,668,3451,3092,909,953"
1890,"2858,2624,668,2959,2324,1222,53,649,3245,2197"
1891,"1193,2905,1228,2503,53,923,2019,953,1207,1276"
1892,"2503,3307,908,318,668,2858,1172,3038,557,593"
1893,"2858,3245,649,2324,2503,3410,1193,2804,3083,909"
1894,"1207,923,1104,3095,53,2731,3089,2503,2351,953"
1895,"2905,318,2324,2019,1276,53,3410,3897,1193,2804"
1896,"2503,3089,53,670,2512,2731,2132,669,1423,668"
1897,"53,3245,2503,3095,670,3092,668,1104,669,2804"
1898,"2858,923,1193,1207,668,1423,2804,2324,2360,1104"
1899,"649,2503,3897,3410,670,53,1236,3245,1423,669"
1900,"1207,2197,1900,2503,318,214,670,2360,53,3245"
1901,"2905,3578,2019,318,457,1242,527,1233,3147,2324"
1902,"1214,1200,858,1953,908,2905,2019,678,1221,1198"
1903,"2503,2804,1276,3307,3022,1236,649,3038,2791,2905"
1904,"2324,318,1276,2019,2905,3451,3578,1304,1784,3897"
1905,"53,1193,1423,670,669,2858,1237,1276,2503,3245"
1906,"1214,1200,1240,593,924,2571,908,111,1036,2019"
1907,"527,750,1178,3134,3091,1224,1217,3808,1299,1233"
1908,"2609,1246,953,2197,1961,572,1207,3105,1132,53"
1909,"670,53,668,1276,649,3083,3245,858,909,2503"
1910,"104,1968,1236,2706,2324,649,598,2858,2918,3851"
1911,"53,2503,1423,2624,1117,3245,2197,1131,214,831"
1912,"2503,572,1060,1236,53,669,3067,1423,2480,3245"
1913,"595,2096,2080,2139,2355,3034,2018,1907,2081,3751"
1914,"649,3022,2804,2324,3233,905,921,3307,1276,947"
1915,"1136,649,1002,3022,2997,1236,1288,1080,1197,2324"
1916,"2503,1237,53,1300,669,3245,2197,1132,923,649"
1917,"750,858,1233,1206,1208,527,1214,1178,1221,593"
1918,"2858,1172,3897,1243,3307,3410,2804,2282,1236,1871"
1919,"1258,1278,2782,1219,2654,2648,3928,1340,3264,1982"
1920,"2324,3092,2609,2197,2905,3578,2019,2501,3916,1704"
1921,"2905,1291,1197,940,3470,1931,1259,3492,2640,1356"
1922,"3022,1276,3307,2937,649,3739,1236,2935,3410,909"
1923,"1214,2571,1215,1527,2288,1306,29,1240,1200,968"
1924,"1172,1307,916,937,932,3307,2671,3501,1226,58"
1925,"908,1240,678,2019,1249,149,3334,1276,2503,2542"
1926,"53,3245,2931,1423,2360,2609,3089,3092,2070,214"
1927,"3022,3306,905,951,2937,2936,3629,3462,1537,2997"
1928,"649,2019,2324,1953,2804,3022,3363,2352,1236,909"
1929,"2324,106,1968,3897,2804,909,3083,232,3451,905"
1930,"2324,1243,3410,1279,3897,3317,649,2788,1449,3083"
1931,"1333,3727,1348,1982,2488,2644,1349,2654,111,841"
1932,"2360,1228,668,2731,1237,306,3245,53,3949,326"
1933,"1236,2997,3022,3083,1449,2318,2599,1235,2937,951"
1934,"2324,2804,1136,3897,3410,649,1449,1060,1394,2289"
1935,"2804,649,3233,1236,3022,1449,2918,3363,905,598"
1936,"2360,2503,670,3089,668,2731,3152,1193,1237,923"
1937,"3307,3306,232,1236,909,3022,1211,649,3462,106"
1938,"1023,2905,1197,919,2687,2018,3751,2085,2700,2096"
1939,"3307,1172,2920,446,2019,2010,2208,1296,2594,2905"
1940,"1233,1178,1224,1217,3091,3342,3134,1250,3808,1256"
1941,"2324,213,1172,3307,2019,2357,2501,2310,669,1900"
1942,"668,326,1161,1193,1104,923,1237,2609,306,2908"
1943,"3022,649,3307,1236,3462,3410,3629,1273,232,1281"
1944,"3897,2804,649,1276,1060,3410,318,3363,909,3245"
1945,"593,2503,1423,53,1207,111,2931,624,1900,1264"
1946,"2324,2804,1236,318,2289,3410,2503,670,669,909"
1947,"2959,1228,1104,668,3949,1095,1207,3160,1245,1237"
1948,"858,2905,1221,110,608,2194,1218,1204,1233,318"
1949,"3245,2503,3916,3578,1193,53,953,3897,2324,649"
1950,"1175,1077,1965,2019,2495,1301,2117,1306,2594,2858"
1951,"3307,1172,898,1230,916,2935,1244,2248,3022,936"
1952,"1276,3307,649,909,1236,2804,3462,1958,3022,1230"
1953,"1172,2609,3668,318,3307,2324,446,1046,2919,3155"
1954,"2804,3307,909,926,1207,53,1193,649,2609,1104"
1955,"2858,1136,3022,2997,3307,3897,2324,2804,3814,1236"
1956,"1148,745,3034,2081,1196,1197,1223,260,1022,2137"
1957,"1900,2503,53,1117,2329,669,2609,1300,1193,1207"
1958,"2324,1871,3451,953,1172,2329,1276,905,909,864"
1959,"1104,1207,2503,1300,2351,668,53,3092,3089,1132"
1960,"1193,1207,2503,3359,909,2750,3897,3526,2238,72"
1961,"2019,2905,1207,1953,110,260,1193,1287,953,2571"
1962,"2804,2324,1276,953,909,3451,1968,3897,3469,1193"
1963,"1207,2197,2609,668,3245,53,3095,1949,1293,1096"
1964,"3307,1172,2858,2324,1244,1211,2920,58,670,668"
1965,"912,1276,3307,2019,1207,1172,3035,953,969,2935"
1966,"1945,1234,3735,293,290,3019,1089,1227,3265,866"
1967,"1236,1276,2324,3083,649,3067,909,3089,3307,2503"
1968,"858,260,1221,953,1287,1302,1214,1276,1231,1423"
1969,"2324,1236,3317,1276,3451,1279,3307,568,1423,3410"
1970,"1260,2186,1219,1252,2203,1214,53,926,1953,593"
1971,"2324,2197,1246,2858,1968,1961,2329,3148,2501,1172"
1972,"318,953,3469,53,3897,1131,2503,670,3006,954"
1973,"2503,1276,2324,2804,2019,3307,3410,668,3022,1243"
1974,"3307,649,1276,909,1236,1207,2503,3504,3410,1172"
1975,"3552,1136,3421,3022,2791,1394,1517,2788,2804,2918"
1976,"628,2804,678,3469,2503,150,2324,953,805,908"
1977,"1223,2804,3022,1236,2324,1734,2937,3897,905,106"
1978,"2858,649,1276,2861,1060,2324,2706,1923,593,2905"
1979,"668,2503,1207,670,318,908,3307,1423,1172,53"
1980,"670,53,3095,2503,669,1949,1423,326,232,3410"
1981,"1214,111,2571,1200,1240,678,2019,541,924,1358"
1982,"593,2324,1193,2804,2503,2019,2931,1276,3245,953"
1983,"1197,2905,2804,2924,2324,3022,3552,2937,3307,3200"
1984,"2019,2197,2905,53,2503,2324,1423,1117,3245,2931"
1985,"2905,1376,457,2019,1573,1917,1653,2762,286,2660"
1986,"2203,930,1069,3334,3435,1260,541,913,1284,1617"
1987,"3578,1608,1036,2353,2058,745,2905,2019,474,1218"
1988,"3089,670,1203,3095,669,53,2925,954,1300,668"
1989,"1218,1036,2762,2571,1214,260,1198,1953,2019,111"
1990,"2501,1207,3469,2197,953,53,2503,150,1193,669"
1991,"2959,2329,2197,668,858,3949,3245,953,2503,669"
1992,"1136,3022,3814,1963,3421,3911,649,3462,3233,1449"
1993,"3022,2804,905,2997,1537,2937,3629,951,2788,1235"
1994,"1234,3897,858,2804,649,2542,1276,3410,296,3362"
1995,"2706,3552,1136,598,905,2795,3022,2788,1537,2937"
1996,"2019,2905,1197,2804,1200,2324,908,1207,53,1276"
1997,"2858,2997,1449,3022,3911,1394,3819,1136,101,2937"
1998,"1172,3410,232,649,1236,3022,951,1281,2503,3083"
1999,"1258,2716,1333,1215,2003,799,2488,2905,3727,3917"
2000,"1207,53,669,670,3095,926,2503,3897,2609,909"
2001,"593,908,1276,111,2503,3307,924,3245,1358,649"
2002,"3022,1276,3629,1136,2937,1236,1537,1273,2997,2935"
2003,"1023,2355,3751,837,588,2080,1025,2085,661,1148"
2004,"2571,1356,1372,589,32,1240,3300,1301,2578,1573"
2005,"1884,2324,2289,1243,1193,318,1236,1273,3949,3317"
2006,"1066,2946,2863,1220,1035,3604,1947,551,73,901"
2007,"318,1207,53,3245,1203,2925,668,926,1949,3089"
2008,"1276,2324,1923,3083,909,3129,3410,3552,2918,649"
2009,"1193,53,318,923,3245,669,1207,1228,1104,1237"
2010,"2019,2324,1276,3317,111,1243,3897,668,2905,923"
2011,"955,916,3739,539,934,947,3022,2324,1172,3028"
2012,"2905,2019,3022,1002,29,2924,1287,1175,858,1218"
2013,"1374,1196,1210,3793,1127,780,329,1372,2393,3175"
2014,"1236,2324,649,1136,3317,2997,2571,2905,3022,3410"
2015,"3814,3760,1002,1257,649,2325,1966,2444,1236,663"
2016,"2905,2019,3410,318,2324,649,1871,3245,457,1172"
2017,"2905,1036,1198,2019,908,858,969,474,3147,1953"
2018,"53,670,1104,1949,3006,3089,3363,2351,3245,926"
2019,"3307,3410,345,2238,1276,905,2804,3022,3897,909"
2020,"2804,3307,3022,3035,649,953,2937,1172,2019,864"
2021,"1036,1370,1608,1792,1687,1240,1552,3555,2905,1876"
2022,"3147,2000,2905,628,3510,2324,1101,2001,1218,3793"
2023,"649,1236,1394,3022,3851,1273,1276,1963,2289,3410"
2024,"3421,2804,2795,1136,1002,3022,955,3814,3868,1257"
2025,"2905,908,1198,2019,1953,1242,920,912,3062,2353"
2026,"1196,2019,1077,3175,2571,3030,3307,1207,953,3022"
2027,"2324,3897,2352,3451,649,2804,3083,1172,345,1060"
2028,"2019,318,2503,1207,527,1423,53,1193,1233,1203"
2029,"1449,1243,1257,3022,3819,2395,1235,1279,1273,232"
2030,"2360,1423,2351,670,2503,2731,53,669,1300,2609"
2031,"1276,2804,3307,909,1236,3410,562,649,2238,3504"
2032,"1610,2571,1917,2353,733,1240,1608,2058,3256,2881"
2033,"951,905,3022,3507,3088,947,1537,3629,2804,1136"
2034,"1136,3462,3022,649,3307,1080,1236,1002,2788,3814"
2035,"649,1136,2997,909,1276,3022,1963,3897,3504,2599"
2036,"2858,1235,3897,2289,3022,905,1236,3307,3410,3787"
2037,"1236,2324,1276,2858,2395,2997,2238,3410,649,2289"
2038,"649,3897,3307,3410,1243,3245,2804,318,2503,232"
2039,"953,2501,53,670,3006,3469,3095,1952,1704,1949"
2040,"2861,649,2804,3410,2431,1236,568,2444,3147,3245"
2041,"1172,3307,670,668,909,1949,1132,2609,3245,771"
2042,"2905,2288,968,2804,2997,3022,2019,1129,1276,593"
2043,"3421,2324,3552,1136,2804,2795,1663,441,2788,1923"
2044,"2997,3911,3481,3233,3022,2788,1449,3532,3852,3929"
2045,"917,3114,1012,1013,1,837,262,531,986,2059"
2046,"1236,1276,232,3462,649,2804,1279,3022,1002,1537"
2047,"2324,670,3245,53,2197,1276,1423,1228,668,3410"
2048,"593,678,3147,318,1242,527,457,1233,628,3578"
2049,"318,670,53,2324,2503,1131,2609,1207,953,669"
2050,"1207,53,2197,3245,1246,669,1203,2609,3092,1423"
2051,"858,1221,1196,1953,2019,1198,1200,1036,1214,260"
2052,"2804,1276,649,1537,2324,1136,3410,2999,2791,1236"
2053,"1196,1214,2571,1240,260,3471,589,750,1200,924"
2054,"3421,3552,955,3814,3022,3897,2905,2706,598,1002"
2055,"2288,1340,1348,3035,1939,1278,2488,1178,858,3134"
2056,"858,2905,2594,3576,1423,1306,2959,1243,293,2488"
2057,"3307,318,2324,923,1193,668,53,1207,3089,2804"
2058,"318,593,1193,2503,3245,1704,678,2804,1246,953"
